пульс_mean,пульс_std,пульс_min,пульс_max,пульс_slope,эмг_mean,эмг_std,эмг_min,эмг_max,эмг_slope,кгр_mean,кгр_std,кгр_min,кгр_max,кгр_slope,ээг_mean,ээг_std,ээг_min,ээг_max,ээг_slope,состояние
125.7848,4.1603,119.5558,135.4112,0.3069,88.1326,5.9798,76.0241,98.4447,0.1507,85.4266,5.2175,78.3278,100.0,0.1538,88.4491,5.3767,79.1948,99.5732,0.0211,5
80.5036,2.3618,77.7172,86.8205,-0.0238,16.891,1.5146,13.8313,19.0236,0.0319,41.3106,3.593,31.9238,49.1246,-0.0987,19.6074,1.4545,15.7618,22.2958,-0.0811,2
82.8891,2.3466,79.7948,86.9526,-0.046,20.4942,1.885,17.4166,25.5301,-0.0541,37.3569,3.9682,30.4141,44.0294,0.082,62.1331,3.8062,54.479,67.7104,0.1064,1
79.4437,2.9646,74.4503,87.5455,-0.0283,31.1003,2.0408,27.6255,35.0841,0.0404,33.7238,3.4638,26.6307,39.3268,-0.002,27.9526,1.9462,24.4846,31.2631,0.0276,2
65.3125,2.2693,61.9182,69.1731,-0.0776,10.2922,0.6979,8.9467,11.9787,0.0178,10.8278,0.7162,9.6754,12.1575,-0.0045,26.2184,2.076,22.0236,30.6075,0.2165,3
98.091,2.6785,91.6748,104.7665,0.0341,40.3763,3.5221,32.4922,47.2734,-0.1936,28.7891,2.2611,23.1539,31.9836,-0.1336,60.7981,3.8546,54.1119,67.8384,0.1085,1
152.096,5.7037,140.8682,161.0293,-0.207,91.4168,6.3602,72.3042,100.0,0.0615,77.9498,5.9837,65.9028,86.7489,0.337,90.326,5.2563,79.0192,98.1322,0.0541,5
78.1201,1.7508,74.7367,81.014,0.0273,7.3909,0.84,5.984,9.4414,0.0029,14.6452,1.0183,13.2055,16.5816,0.0059,52.7095,3.655,46.2743,57.9544,-0.0146,0
51.3221,1.1993,49.1523,52.9216,0.0078,4.7715,0.5151,4.0539,6.0503,0.0095,4.277,0.5262,3.2869,5.5688,0.0379,28.28,2.008,24.8305,31.9444,0.1105,3
68.0027,2.5496,63.0815,72.4625,0.0427,15.5387,1.9367,12.2501,19.3598,0.0964,25.4121,1.967,22.1337,29.8342,0.1722,31.486,3.5373,25.0279,40.4219,-0.0868,2
122.5287,3.5757,115.3572,129.8031,-0.1614,80.4537,5.3003,71.5174,89.8828,0.2733,81.7208,6.6954,70.7125,97.0271,0.0235,82.3207,6.1445,71.6475,96.2914,0.3421,5
67.3416,1.8815,63.1462,70.7721,-0.03,16.0502,1.1092,13.7103,18.5018,0.0175,14.8081,0.9258,12.5636,16.2645,-0.0371,35.748,2.6348,30.6741,41.6174,0.0023,0
89.4364,2.8664,84.8103,95.0954,0.0157,14.1856,1.1348,12.4935,16.9856,0.0555,36.2544,2.621,30.6401,40.4352,0.1781,19.478,1.809,15.6769,23.6782,-0.025,2
112.9915,3.3443,104.5968,119.2087,0.0971,52.7027,3.5141,46.6266,63.073,0.0551,53.3921,3.9779,46.0398,60.9934,-0.0117,63.4931,3.3113,55.5481,70.0883,-0.0237,4
73.0829,2.0264,68.7465,75.9116,0.063,17.6831,1.4833,15.2757,20.775,0.043,11.1938,1.1583,8.8473,13.507,0.0267,36.5031,1.9787,32.5214,41.7121,0.1421,0
81.514,2.5288,76.994,86.3952,-0.0266,38.5195,2.1626,33.6297,41.8931,-0.0012,39.7435,3.7353,32.8668,49.4324,0.2419,64.8872,4.3109,56.6421,71.9047,-0.1408,1
50.972,1.7444,47.8466,54.3167,-0.0126,5.8578,0.4703,4.8705,6.7179,0.0034,10.8536,1.0802,9.2115,13.267,0.0388,26.2717,2.5254,22.7374,31.379,-0.0849,3
98.5662,3.4574,92.8404,104.5092,-0.187,52.2626,3.5269,46.789,60.7696,-0.0011,38.1249,2.7334,31.9812,43.9743,-0.2381,48.0779,4.1848,40.5266,57.3182,0.1685,1
90.4416,3.7857,82.8269,95.6026,-0.0303,55.0211,4.0826,47.2719,62.0215,-0.2758,53.3774,3.7358,48.0435,60.3114,-0.2385,64.6044,4.4218,56.0401,76.5222,-0.1393,4
52.9198,2.1374,49.491,57.7092,-0.0186,6.3516,0.653,5.6562,8.0774,-0.015,10.6171,1.2056,8.5475,12.905,0.0816,23.5181,1.7663,21.1984,27.1363,-0.03,3
92.5321,2.3194,88.9735,98.4105,-0.2151,40.6758,2.2051,35.4996,45.2564,0.0425,24.4566,2.2285,19.5828,27.745,0.0418,54.4635,5.0691,45.3446,61.5538,0.1286,1
56.0603,2.1321,50.6681,58.3581,0.0712,7.7557,0.5783,6.8322,8.8163,-0.0121,3.6749,0.6363,2.3072,4.9285,-0.0243,21.3525,1.371,17.2349,23.8227,-0.093,3
66.6293,2.0168,62.6213,70.066,-0.0265,16.6762,1.3255,14.4983,19.5042,0.0322,5.9079,0.537,4.6961,6.6467,0.0378,33.3513,1.7232,29.0761,36.7218,-0.0767,3
116.11,2.8114,109.5406,120.3492,-0.1021,57.6809,3.8566,51.3155,65.6608,-0.1769,71.4308,6.5748,59.5466,84.7549,0.3011,68.621,5.8117,55.5519,81.2067,-0.0999,4
118.4334,3.7713,111.2047,125.6785,-0.1482,86.2578,5.1897,76.1655,97.5998,0.0668,67.1107,5.3776,57.5931,78.6392,-0.0288,75.3396,5.2185,68.2499,87.3617,-0.1287,4
62.7741,2.063,57.202,66.5783,-0.1506,14.1974,0.9009,12.5672,16.3741,0.0175,11.1405,0.9489,9.206,13.2339,-0.037,15.3848,1.3954,12.0065,18.3012,0.0885,3
117.1787,3.895,109.6561,124.7044,-0.0863,93.5942,4.44,85.1298,100.0,-0.1538,92.8411,7.0722,71.4166,100.0,0.2744,85.5735,5.8384,76.0134,95.6432,-0.2656,5
84.379,2.6895,78.7862,88.6463,0.1632,29.2631,1.4315,26.2033,31.5414,0.0665,39.3609,3.4681,33.1167,45.3547,-0.0601,72.3086,4.6805,63.5116,80.0447,-0.134,1
80.3028,2.2818,76.6431,84.5601,0.0198,27.3348,1.8893,21.8495,30.4437,0.0132,23.3397,1.5651,20.7181,26.0784,-0.0924,30.7334,1.9314,28.0118,35.616,-0.0527,0
78.776,2.5094,73.724,84.5914,0.1261,21.9652,2.0764,17.4251,25.5057,-0.0398,43.6813,3.9633,34.4354,52.8165,0.0814,19.1329,1.0645,17.4216,21.4912,0.0515,2
70.015,2.0656,63.9863,73.2804,0.1347,11.2327,0.7414,9.7719,12.555,-0.0286,12.1579,1.1495,9.3067,14.0183,-0.0457,30.7463,1.1887,28.1178,32.7778,0.0139,3
75.0143,1.8984,71.4404,79.0352,0.0274,15.3718,1.4566,12.4399,18.4003,-0.0542,34.3088,2.8151,27.9149,38.655,-0.195,10.1101,1.1385,7.9885,11.8826,-0.0043,2
81.3472,2.4871,77.1457,86.6744,0.0977,25.0137,2.5746,20.5903,29.1332,-0.035,36.648,3.2674,31.3352,43.9216,-0.0268,65.4794,4.6224,55.1604,76.8289,0.3072,1
91.1885,2.7215,88.1607,97.5061,-0.0732,35.9897,2.4455,31.1099,39.6999,-0.1055,37.3006,2.9059,32.5872,43.6347,-0.0044,71.9401,5.3734,61.3367,82.213,0.1999,1
86.8387,2.4673,82.6461,91.3584,-0.0148,42.6865,2.7801,37.5606,46.3368,-0.0141,39.3006,3.2046,32.8585,45.9449,0.0651,50.8663,3.4524,43.5459,57.327,-0.1629,1
72.2512,2.475,67.9255,77.8316,-0.1381,23.1021,2.0972,19.7432,29.263,-0.0323,31.8728,3.0336,24.6212,35.5765,-0.0422,17.0692,1.3875,14.9551,19.7073,0.0149,2
59.1176,2.2391,56.0429,64.9579,0.071,8.6523,0.676,7.536,9.8825,0.0148,6.31,0.9563,4.343,8.3452,-0.0402,25.5971,1.7892,21.2582,28.9245,0.0526,3
97.9051,4.5976,88.9254,106.6074,0.0667,48.3384,5.2439,37.3251,61.0617,-0.5329,39.1892,4.6657,29.7174,45.2968,0.0032,70.9542,5.1055,61.5846,79.5992,0.048,4
52.0817,1.9695,49.4029,56.5754,-0.1046,4.738,0.638,3.8188,6.5939,-0.0208,5.9997,0.6441,4.2432,7.4535,-0.0205,10.1607,0.7684,8.7841,11.4736,-0.0294,3
90.9837,3.52,84.9235,98.314,0.2098,40.7679,2.4803,36.0237,44.8845,0.0039,26.8285,2.1849,22.0921,31.2446,0.1403,64.3837,4.8463,56.2923,73.6072,0.0966,1
92.1178,3.4241,86.6146,100.1063,0.0138,40.2695,3.5225,31.8879,47.1737,0.1441,39.9083,3.2434,31.6377,44.6081,0.2469,80.2551,5.75,70.0426,92.8862,0.2774,4
122.0958,7.2269,109.2603,135.05,-0.1196,80.4774,9.6959,65.8458,98.4283,-0.0129,71.4539,7.0779,50.7715,82.7596,-0.3786,75.8837,8.358,61.8416,89.5677,-0.3126,5
108.258,2.3487,104.334,113.0695,-0.1126,67.073,3.3796,59.2831,73.8828,-0.1054,76.673,4.3687,66.267,83.7337,0.2551,71.5226,4.3761,64.3327,79.9644,0.0648,4
124.26,4.0976,116.8513,132.0337,-0.0886,62.4326,6.405,50.9778,75.9257,-0.0536,96.4067,5.64,77.9201,100.0,-0.2295,93.6162,5.8806,77.4262,100.0,-0.004,5
104.52,2.6774,100.745,111.6992,-0.0738,65.4581,4.9272,55.102,75.3774,-0.0498,63.685,6.4225,51.0003,73.6631,-0.1349,76.6406,5.2134,63.3443,83.0115,-0.4465,4
150.6016,3.6783,144.9704,157.2715,-0.2432,85.6718,6.375,71.8093,100.0,0.0329,96.6845,4.1784,86.7928,100.0,0.1507,90.9713,5.5721,76.4509,97.6868,-0.4522,5
80.4964,2.9443,73.6665,85.7241,0.2011,21.4866,2.0695,17.3372,25.6793,0.0085,29.3546,3.0853,23.9403,35.5416,-0.1418,26.6697,2.0211,22.1261,29.5455,0.1359,2
49.705,1.8133,46.7579,54.4977,-0.0117,8.2933,0.9093,6.8636,10.1595,0.0073,4.8304,0.6259,3.6806,5.8655,0.0114,26.3102,1.486,23.3523,28.8338,0.0659,3
52.0079,1.4124,49.6377,54.1501,-0.0709,7.0295,0.6012,5.6993,7.9275,-0.0274,3.81,0.42,3.1673,4.5717,0.0019,18.5531,1.1785,16.256,20.638,0.0581,3
83.7566,2.465,80.5952,89.0754,-0.0316,10.9393,0.8258,8.493,12.3624,-0.0069,22.3945,1.8243,18.0334,25.1227,-0.0262,31.4771,1.82,27.6078,34.8461,0.0522,0
87.2752,2.9338,82.3145,92.2393,-0.0277,12.8573,1.397,9.6369,15.0073,0.019,43.6548,3.561,37.8194,50.4425,-0.2288,15.2385,1.5431,11.3353,17.6757,0.0169,2
118.707,5.1322,109.6172,128.2275,0.4212,79.092,7.1414,63.1723,89.6098,-0.2767,66.9405,8.3366,49.9731,82.5227,0.1512,74.1404,8.3912,56.37,85.9589,0.214,5
92.9131,2.1412,89.2178,96.2787,-0.0615,38.5508,2.0908,33.9931,42.8818,0.0603,21.1605,1.729,17.5584,24.7059,0.1383,55.5562,3.7032,46.511,61.8945,0.0859,1
60.907,1.7753,58.0065,64.1901,-0.0044,11.59,1.0582,9.8204,13.8021,-0.0936,17.8097,1.392,15.3507,20.3676,-0.0587,21.1567,1.6471,17.5235,23.623,0.0136,3
74.5428,2.8158,67.4212,78.8737,-0.1557,33.6486,2.7848,27.9159,39.8067,-0.3102,21.6135,1.8687,18.1117,25.3441,-0.173,11.9912,1.1765,10.1687,14.8181,-0.0581,2
156.8223,4.2557,150.6045,164.7364,-0.0123,87.3814,5.4578,78.4292,100.0,-0.1175,95.3081,4.9746,84.8796,100.0,-0.0323,96.7588,4.4578,86.2002,100.0,-0.0553,5
114.8631,3.4025,107.5116,119.7761,0.0942,81.859,6.3854,66.8052,96.6293,-0.1654,76.6326,6.0216,64.6815,84.8668,0.3864,86.2597,4.7534,77.3496,93.4925,-0.1076,5
75.0333,2.3181,70.3464,79.9585,0.0921,14.691,1.2252,12.262,16.3126,-0.026,46.3192,3.4875,41.1383,54.2542,-0.001,23.5284,1.223,21.183,26.422,0.03,2
68.3612,1.8546,64.647,72.218,-0.0526,11.8857,0.7917,10.4489,13.6899,0.0271,5.9266,0.7562,4.8349,8.1473,0.0038,25.0828,1.744,20.2105,27.824,-0.0676,3
88.2282,3.4043,80.2462,93.2941,-0.0567,34.6914,3.0262,26.8624,39.3286,-0.014,33.6454,2.941,28.7335,40.2926,-0.0305,66.2398,4.1509,56.0965,74.2514,-0.0099,1
75.4861,2.732,70.1834,80.9432,0.1128,36.4933,2.9046,31.5994,41.0994,0.1816,32.7117,2.8709,28.2058,37.4841,0.2784,29.1562,1.6056,26.5931,31.9332,-0.0182,2
80.6739,3.9327,73.1519,91.017,-0.1439,20.9442,1.9619,18.2216,25.2006,0.0225,19.3318,2.2007,13.8334,25.1676,0.0867,55.8363,5.4335,44.486,64.1559,-0.0452,1
97.796,2.8412,91.3805,103.0763,0.0101,48.4117,2.6443,42.4799,52.6133,-0.0994,43.4328,4.2602,36.0212,53.0706,0.1223,77.7356,4.3112,70.3127,86.7139,0.1301,4
73.1219,2.1662,70.0883,77.5944,0.0512,19.4407,2.0354,15.2358,22.9333,0.0089,29.171,3.1729,24.0383,36.9962,-0.1526,26.0688,2.0076,21.2122,30.026,0.0783,2
94.5292,2.2154,89.5932,97.9802,0.022,40.5111,2.9013,34.6768,46.2716,-0.1559,65.0756,5.9724,51.618,74.6767,0.2541,64.7388,5.2047,55.6995,78.9987,-0.2937,4
52.5428,1.257,50.2624,55.035,-0.0422,4.8765,0.5136,3.7205,5.7563,0.0068,6.4836,0.5832,5.4863,7.5429,-0.0291,27.2878,2.0361,23.7683,30.8447,0.06,3
96.8336,4.4955,90.2399,105.3793,-0.0373,49.4845,4.6706,41.6219,57.7683,0.332,42.0205,5.2757,34.6114,52.617,0.1363,65.1589,6.574,49.25,77.8084,0.0578,4
78.106,2.8331,71.6779,83.9687,-0.0105,6.9401,0.7195,5.725,8.2822,-0.0069,50.814,3.1373,44.0232,55.5223,-0.1378,22.2918,1.499,19.5366,25.2113,0.0143,2
112.964,3.4367,107.4667,119.9821,-0.1727,49.4437,3.2703,41.3918,57.0612,0.1714,78.9219,5.9728,67.1178,88.8449,-0.173,84.9212,4.9806,76.4481,96.3298,-0.12,4
110.8483,3.3473,105.4828,118.2095,-0.1447,59.9304,4.0678,51.8306,68.1815,0.1859,67.5621,3.7123,59.4648,73.9908,0.1611,64.7745,5.5064,58.0999,75.4611,-0.0296,4
92.5168,2.2644,86.6262,95.702,0.0547,37.5914,2.2517,33.5305,40.8524,0.1115,28.8751,2.5402,25.0042,33.3603,0.037,55.8085,4.74,45.6754,65.2259,0.0379,1
93.8765,2.3189,89.6743,100.4408,0.0947,35.2048,3.0388,29.7608,39.8247,-0.0636,22.9409,2.0303,18.6812,26.4192,0.037,56.951,3.7505,49.4215,64.7245,-0.1137,1
93.2229,2.9016,87.5696,100.1799,-0.0502,55.5208,3.6595,48.6,63.05,0.0102,23.5214,1.9659,19.6819,27.5429,0.0147,56.9241,3.7346,47.0868,62.2748,0.2643,1
87.5802,3.3006,76.2131,92.2006,0.0131,37.8272,2.9613,32.734,44.8152,0.0898,21.9102,1.389,18.7849,23.7644,0.0032,65.3939,4.9043,53.6231,75.5747,0.0448,1
54.9481,1.7703,51.0169,57.7683,-0.0141,4.9159,0.5182,3.9019,5.8914,0.0109,13.0406,1.278,10.1491,15.0832,-0.0422,12.3018,1.3876,10.4108,15.8754,0.0762,3
134.4352,5.2577,122.7,143.361,0.2307,86.4013,7.1969,69.1492,100.0,-0.1333,83.2421,7.1533,70.0402,97.2369,0.3125,83.6624,5.6379,75.8211,95.4973,0.1874,5
109.9082,2.9164,103.4543,116.1971,0.1053,80.2025,5.6705,70.2303,91.8265,-0.0269,49.1143,4.3994,41.426,55.8669,0.0081,74.7423,3.9823,67.4677,81.8601,-0.4506,4
112.7965,2.799,108.0372,119.2764,0.0522,50.3879,2.6509,43.6431,54.5412,0.0016,59.0393,3.3485,52.1296,66.241,0.0102,70.3934,4.6049,63.0289,82.87,0.1957,4
118.0438,4.222,110.7075,127.3273,-0.0239,52.1206,3.7686,45.5053,58.5174,0.0267,63.2144,7.4499,48.8834,78.704,0.1377,74.5787,5.0312,63.8978,81.0739,0.0456,4
73.446,2.7286,69.0417,79.3508,0.0592,34.627,2.26,30.1723,39.5253,0.0057,36.7597,3.379,30.9039,42.4661,0.07,29.0259,2.409,23.1343,32.9459,0.0847,2
74.9234,2.4314,67.9994,78.8305,0.0569,19.5107,1.2011,17.618,22.1791,0.0414,17.9269,1.2908,15.7413,20.2171,-0.0627,31.9493,2.4179,27.9303,35.8401,-0.039,0
98.9652,2.6653,93.4328,102.8905,-0.1145,50.3008,4.7315,43.1287,61.4371,0.2901,63.1771,5.1119,51.5758,71.1703,-0.2964,77.4529,4.818,67.2032,87.7947,0.179,4
114.9999,3.3311,107.8898,121.3998,-0.0357,79.8048,4.7077,71.3722,87.9178,-0.0378,44.3916,2.8618,38.4586,48.58,0.1686,63.262,3.3324,56.8116,69.9549,0.0409,4
87.9893,3.0771,81.0677,92.8723,0.0763,45.676,3.0438,39.1618,50.564,0.0166,41.0096,3.8497,33.3528,47.2671,0.124,54.8092,4.1289,45.69,62.3785,0.1898,1
64.161,3.8482,56.9617,72.8911,-0.0962,9.7189,0.9854,7.6253,11.6647,-0.0055,9.2222,0.9769,7.4799,10.7978,-0.0598,31.0655,3.6997,24.3932,37.3918,-0.1159,0
120.9974,4.1632,115.3205,129.8233,-0.1784,80.7638,4.4484,73.1279,87.728,-0.0099,76.1713,5.5319,64.0791,83.7553,-0.0663,90.2946,5.4446,82.4271,100.0,-0.1837,5
90.5378,2.7111,85.1181,95.1254,0.0865,49.599,3.1969,44.8791,56.0077,0.0373,31.807,2.5856,25.1303,35.8622,-0.0365,54.4192,3.5624,48.3385,62.7642,-0.2862,1
100.0145,2.0388,96.5213,104.5675,-0.1363,73.933,3.5554,66.1121,80.4154,-0.0301,71.1868,6.28,60.9387,86.3547,0.0167,83.809,5.297,74.5088,95.0382,-0.283,4
73.5065,2.943,67.2629,77.8984,0.0125,38.6109,3.3233,32.2104,44.2868,-0.1686,21.3145,1.8137,18.1435,25.5385,0.1045,18.8669,2.0333,14.9717,24.5744,0.1095,2
85.9797,2.5499,81.9949,90.3289,0.2213,10.7513,1.0215,8.7846,12.6859,0.0184,36.3569,2.0075,32.1087,39.343,0.0046,27.571,1.3792,24.844,30.1438,-0.0211,2
52.6161,1.6554,49.4163,56.33,0.0328,6.4482,0.5924,5.0728,7.3719,-0.0029,4.794,0.4033,3.89,5.5182,0.0104,13.9852,0.97,12.6479,16.4463,-0.0246,3
66.8957,2.1948,62.3429,71.7273,0.0642,10.7496,0.681,9.3347,11.7925,0.0043,10.0832,0.6802,8.7554,11.7452,-0.0094,49.7234,3.7428,44.7301,56.9052,0.2876,0
50.6234,1.9624,48.0887,56.1773,0.0434,4.4633,0.3615,3.3955,5.0577,-0.0241,8.3743,0.6401,7.0196,9.7347,-0.0085,26.7196,2.4288,22.979,34.5265,-0.0244,3
142.3171,4.4341,131.968,149.6603,0.0652,94.2626,3.9762,84.7337,100.0,-0.044,90.958,5.4689,83.4657,100.0,-0.1772,91.1359,6.5821,78.9249,100.0,-0.3256,5
144.0854,5.9893,135.5643,154.8139,0.0263,78.0991,5.6268,66.1275,93.4204,-0.0345,97.7983,3.9117,85.5316,100.0,0.053,80.7293,6.3977,68.1143,91.3531,-0.1392,5
90.0397,3.2865,85.3109,99.9655,0.2653,21.0726,1.79,18.0237,23.9732,-0.0073,18.2557,1.6931,15.0954,22.1807,0.0296,58.3141,4.8287,48.6282,69.2181,-0.2187,1
64.7991,2.6361,59.103,69.48,0.0643,7.0648,0.8609,5.6541,9.6614,0.0242,10.6898,1.2271,8.8469,13.9672,0.0418,30.596,2.839,25.1865,35.9912,0.1821,0
52.8357,1.721,49.4515,55.7376,-0.0598,10.6318,0.9245,9.242,12.6667,0.0519,5.8044,0.503,4.828,6.7743,-0.0058,13.336,1.6173,10.8991,16.6569,-0.0909,3
53.63,1.5095,50.8184,56.283,-0.071,10.4294,0.7861,8.7952,11.6362,-0.0524,2.7922,0.442,2.0549,3.5875,-0.0251,13.0494,1.3663,11.1037,16.3874,-0.0388,3
67.7446,1.9868,62.2672,70.6147,-0.0088,12.6522,0.9223,9.7352,13.9107,-0.0209,10.346,1.0811,8.5394,12.1818,-0.0669,53.6988,3.6052,47.18,61.5699,-0.0624,0
88.9989,2.6472,83.695,94.0839,-0.0914,35.3702,3.4603,29.6308,40.1934,0.1294,34.9033,2.78,30.4003,39.9808,-0.1099,58.9665,3.3825,53.0502,65.2747,-0.0521,1
60.9037,1.8616,57.3641,64.1876,0.0032,14.7685,1.2798,12.7485,18.0975,-0.0079,12.7679,1.0731,10.834,14.6809,-0.0053,34.1052,2.3072,30.573,38.2958,0.0949,3
104.2293,2.8537,99.3951,109.6655,-0.2945,83.5292,4.8074,75.2614,92.1718,0.4402,76.6659,6.3608,66.2841,92.3189,0.3179,68.5535,6.3151,53.9666,80.4988,0.0614,4
74.3692,2.1834,70.8871,78.1147,-0.0281,14.8224,1.2556,12.779,17.4044,-0.0292,14.8283,1.4568,11.6922,17.1833,-0.0222,30.1481,2.084,26.5269,34.2935,0.0595,0
112.619,2.9051,107.0055,119.2706,-0.2189,60.6594,4.0564,51.89,69.4342,0.3517,42.9151,5.0284,30.9836,51.8127,-0.0949,64.2863,4.2247,56.4331,74.3248,-0.1018,4
152.8089,3.8167,146.0039,160.8734,0.1013,85.4616,5.661,74.5593,100.0,0.0357,92.9316,5.4291,81.2286,100.0,-0.2253,91.4151,5.9307,81.7479,99.0962,-0.2548,5
80.5902,1.6648,77.7654,83.6495,0.017,22.0073,1.9491,17.0431,26.335,0.0651,21.6805,1.8981,18.5097,25.3646,-0.113,41.1183,2.6693,36.7915,47.742,0.0816,0
74.6976,1.9206,71.6679,78.7069,-0.0534,20.5793,1.8818,16.2877,23.2482,0.0052,50.5247,3.5352,43.5094,58.3654,-0.0708,20.6531,1.8386,16.9769,23.9067,0.002,2
82.3924,1.9019,77.5316,85.1424,-0.0597,23.0955,1.8651,20.4063,27.7923,0.0601,18.5174,1.3676,16.2643,21.148,0.0587,34.6913,2.6813,30.8812,40.4772,0.1383,0
70.5751,2.4599,65.7303,76.3435,0.1008,36.5458,2.8406,30.7806,43.0321,0.2738,45.0147,4.57,35.7819,52.3424,0.05,18.2398,1.3521,15.8279,20.8389,-0.0789,2
101.278,3.5398,92.5082,105.9024,0.2979,55.6327,4.8579,47.4783,65.5904,0.0728,52.9832,4.5952,45.4738,62.3767,-0.2439,65.529,5.2433,56.1425,74.0203,0.0366,4
157.9566,5.4421,148.3834,167.4019,-0.2163,87.2263,7.2914,72.2637,98.7905,0.197,96.012,5.1942,80.1151,100.0,-0.0932,84.1175,4.9463,73.5347,90.7378,-0.0727,5
91.824,2.8959,87.0776,97.5946,-0.1099,65.3419,5.2681,56.58,77.1383,0.0473,39.5899,3.7529,32.159,47.356,0.094,77.5562,6.4613,66.9583,92.331,-0.2961,4
83.1886,2.926,78.6334,88.3697,0.1151,26.5964,1.5996,24.4328,29.7548,0.0106,11.5795,1.0473,9.703,13.1031,0.0841,43.8644,3.1219,39.0124,50.8006,0.0018,0
103.2834,3.383,94.7083,108.0825,-0.0741,44.1904,2.2417,40.6975,49.1124,-0.1093,65.4639,6.0056,53.7577,77.0775,0.0892,60.7236,3.4103,54.7685,67.0252,0.0655,4
72.0615,2.1033,68.0403,74.5944,0.0958,14.4224,1.4026,11.1361,16.9482,-0.048,23.9247,2.1063,19.9019,27.0104,0.1913,19.0899,1.1235,16.8674,20.9772,0.0505,2
95.1841,2.3342,90.7707,99.7279,-0.1744,46.7755,3.8056,41.587,56.795,-0.2399,24.9276,3.0971,20.2556,31.1224,0.1477,64.9685,4.0142,58.415,74.6561,-0.0201,1
81.995,2.5811,78.357,86.597,-0.0978,15.0499,1.7334,12.1902,19.974,0.0448,40.1235,3.2241,32.7668,47.3304,-0.0853,23.5959,1.7095,21.045,26.9244,0.0412,2
90.7854,2.8421,84.1331,95.0592,0.1461,39.4807,2.7173,32.0108,45.7029,-0.103,37.8197,4.416,29.9359,46.209,0.0285,59.5103,3.367,53.7412,66.1516,-0.0562,1
96.4174,3.0227,90.4467,103.4789,0.2277,38.4221,2.5555,33.6139,44.9,0.0206,25.7478,2.1229,20.6127,29.9264,0.1143,57.5176,3.7294,49.1793,64.9793,0.0732,1
80.4877,3.2998,73.7407,88.1137,-0.0446,16.063,1.7897,12.6909,19.2382,0.0642,25.7779,3.6787,15.876,30.0869,-0.1302,33.1868,2.0491,29.0757,38.3078,0.0721,0
50.08,1.4025,47.4338,53.2238,0.0563,4.3361,0.4882,3.5557,5.2737,0.0167,11.8781,1.2741,9.757,14.6777,-0.0079,12.4082,0.7517,11.2258,13.8353,-0.0488,3
54.0677,1.6258,51.6123,57.2002,0.0932,3.7242,0.6422,2.5106,4.8391,0.0436,11.7761,0.9405,9.924,13.3499,0.0242,23.5654,1.9916,19.0705,27.439,0.0721,3
76.5399,3.1954,69.2514,82.4119,0.0018,10.5452,0.9633,8.7984,12.7507,-0.0172,22.2569,2.0179,17.0661,25.5352,0.0022,43.8511,3.4457,36.0244,49.0941,-0.0917,0
80.5755,1.7561,77.9874,83.5569,-0.0448,17.6728,2.1653,14.5241,21.945,-0.1696,44.5264,3.9875,39.0328,54.3479,0.2,24.7545,2.1894,20.8495,29.1555,-0.1951,2
70.2721,2.0825,66.5752,75.2166,-0.0087,20.2613,1.5184,17.2911,23.2214,-0.0679,46.6487,4.6722,36.4713,56.1579,-0.1365,21.2839,1.3342,17.6464,23.8953,-0.0411,2
82.6996,2.8053,79.1453,88.3365,-0.049,24.8807,1.7452,22.44,29.276,0.1069,25.0626,2.6244,20.2575,30.739,0.0639,49.0987,2.8281,43.1382,54.9356,-0.1306,0
87.8555,2.2406,82.7954,91.6221,0.0871,12.8963,1.0686,10.9913,15.0695,-0.0556,20.009,1.2619,18.0394,21.9143,0.1052,43.1665,3.0832,35.4043,50.1534,0.0909,0
82.2359,2.4291,77.1724,85.4377,-0.08,35.4509,2.2845,30.4394,41.1354,0.0103,37.1046,2.6534,32.5434,41.8906,-0.0999,24.0199,1.9261,21.0987,27.7631,-0.0478,2
97.832,2.9283,92.2208,102.56,0.1032,71.2449,5.6353,61.331,80.4806,-0.0023,48.2427,3.2211,42.6544,53.4422,0.1379,72.9676,4.8588,65.0874,81.1139,0.1992,4
90.0495,2.7143,86.2017,95.6471,-0.0577,44.5018,3.6901,35.5598,50.0046,-0.0814,29.5206,1.8899,25.4239,32.684,-0.0999,61.8417,4.7072,53.5109,71.4552,0.1304,1
61.0736,1.7499,57.1575,64.7774,0.0329,10.1814,1.1116,7.8135,11.7137,0.0286,13.5932,1.1495,11.3112,16.0603,0.0405,32.7355,2.3182,30.2327,38.7246,-0.008,3
86.2414,2.4373,81.5535,90.9917,0.0137,61.6095,4.1157,54.6235,69.1314,0.3905,30.661,2.6402,26.2272,37.8094,-0.2099,64.2249,3.854,56.9978,73.042,0.0248,1
130.0377,5.7144,121.5009,142.7037,-0.1427,90.1658,5.1461,78.3417,100.0,-0.3202,97.2088,3.854,88.07,100.0,0.0157,85.5387,4.4495,77.1119,91.4185,-0.0014,5
70.0644,2.0058,65.8231,74.7879,-0.0262,21.4283,1.8922,18.5148,24.2589,0.158,28.3036,2.6478,24.7551,33.8471,-0.025,13.7955,1.4224,10.9194,16.4533,-0.0059,2
72.0338,2.2655,67.7122,76.1938,-0.0962,11.4334,0.9657,10.1036,13.4054,0.0693,21.8601,1.9255,18.2691,25.133,-0.0177,40.4967,2.6429,36.1557,44.9905,0.0327,0
